"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2014-1762","Unspecified vulnerability in Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code with medium-integrity privileges and bypass a sandbox protection mechanism via unknown vectors, as demonstrated by ZDI during a Pwn4Fun competition at CanSecWest 2014.",2014-04-27,"06:55:03",2015-12-23,"23:48:05","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2015-12-23,"17:17:44",NA,NA,NA,NA
"CVE-2014-1763","Use-after-free vulnerability in Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code and bypass a sandbox protection mechanism via unspecified vectors, as demonstrated by VUPEN during a Pwn2Own competition at CanSecWest 2014.",2014-04-27,"06:55:03",2015-12-03,"14:06:05","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-03,"11:40:17","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-1764","Microsoft Internet Explorer 7 through 11 allows remote attackers to execute arbitrary code and bypass a sandbox protection mechanism by leveraging ""object confusion"" in a broker process, as demonstrated by VUPEN during a Pwn2Own competition at CanSecWest 2014.",2014-04-27,"06:55:03",2015-12-03,"14:06:30","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-03,"11:42:25","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-1765","Multiple use-after-free vulnerabilities in Microsoft Internet Explorer 6 through 11 allow remote attackers to execute arbitrary code via unspecified vectors, as demonstrated by Sebastian Apelt and Andreas Schmidt during a Pwn2Own competition at CanSecWest 2014.",2014-04-27,"06:55:03",2016-09-02,"17:28:58","7.6","HIGH","NETWORK","HIGH","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:26:42","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-1766","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, as demonstrated by Sebastian Apelt and Andreas Schmidt during a Pwn2Own competition at CanSecWest 2014. NOTE: the original disclosure referred to triggering a kernel bug with the Internet Explorer exploit payload, but this ID is not for a kernel vulnerability.",2014-04-27,"06:55:03",2015-12-23,"00:00:54","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:14:45",NA,NA,NA,NA
"CVE-2014-1767","Double free vulnerability in the Ancillary Function Driver (AFD) in afd.sys in the kernel-mode drivers in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges via a crafted application, aka ""Ancillary Function Driver Elevation of Privilege Vulnerability.""",2014-07-08,"18:55:06",2016-09-02,"17:35:04","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:31:07","CWE-415","Double Free",NA,NA
"CVE-2014-1769","Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1782, CVE-2014-1785, CVE-2014-2753, CVE-2014-2755, CVE-2014-2760, CVE-2014-2761, CVE-2014-2772, and CVE-2014-2776.",2014-06-11,"00:56:16",2015-12-23,"00:01:11","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:14:05","CWE-94","Code Injection",NA,NA
"CVE-2014-1770","Use-after-free vulnerability in Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code via crafted JavaScript code that interacts improperly with a CollectGarbage function call on a CMarkup object allocated by the CMarkup::CreateInitialMarkup function.",2014-05-22,"07:14:15",2016-09-06,"09:14:30","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:59:37","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-1771","SChannel in Microsoft Internet Explorer 6 through 11 does not ensure that a server's X.509 certificate is the same during renegotiation as it was before renegotiation, which allows man-in-the-middle attackers to obtain sensitive information or modify TLS session data via a ""triple handshake attack,"" aka ""TLS Server Certificate Renegotiation Vulnerability.""",2014-06-11,"00:56:16",2015-12-23,"00:01:27","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2015-12-23,"17:13:06","CWE-310","Cryptographic Issues",NA,NA
"CVE-2014-1772","Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1780, CVE-2014-1794, CVE-2014-1797, CVE-2014-1802, CVE-2014-2756, CVE-2014-2763, CVE-2014-2764, CVE-2014-2769, and CVE-2014-2771.",2014-06-11,"00:56:16",2015-12-23,"00:01:43","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:12:55","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1773","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1783, CVE-2014-1784, CVE-2014-1786, CVE-2014-1795, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775.",2014-06-11,"00:56:16",2015-12-23,"00:01:51","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:12:10","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1774","Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1788 and CVE-2014-2754.",2014-06-11,"00:56:16",2015-12-23,"00:02:02","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:10:38","CWE-94","Code Injection",NA,NA
"CVE-2014-1775","Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1779, CVE-2014-1799, CVE-2014-1803, and CVE-2014-2757.",2014-06-11,"00:56:16",2015-12-23,"00:02:12","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:10:10","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1776","Use-after-free vulnerability in Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via vectors related to the CMarkup::IsConnectedToPrimaryMarkup function, as exploited in the wild in April 2014.  NOTE: this issue originally emphasized VGX.DLL, but Microsoft clarified that ""VGX.DLL does not contain the vulnerable code leveraged in this exploit. Disabling VGX.DLL is an exploit-specific workaround that provides an immediate, effective workaround to help block known attacks.""",2014-04-27,"06:55:03",2016-09-06,"09:15:09","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:49:58","CWE-416","Use After Free",NA,NA
"CVE-2014-1777","Microsoft Internet Explorer 10 and 11 allows remote attackers to read local files on the client via a crafted web site, aka ""Internet Explorer Information Disclosure Vulnerability.""",2014-06-11,"00:56:16",2015-12-23,"00:02:27","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2015-12-23,"17:09:20","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-1778","Microsoft Internet Explorer 8 through 11 allows remote attackers to execute arbitrary web script with increased privileges via unspecified vectors, aka ""Internet Explorer Elevation of Privilege Vulnerability,"" a different vulnerability than CVE-2014-2777.",2014-06-11,"00:56:16",2015-12-23,"00:02:40","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2015-12-23,"17:08:56","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-1779","Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1775, CVE-2014-1799, CVE-2014-1803, and CVE-2014-2757.",2014-06-11,"00:56:17",2016-09-06,"09:17:19","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:54:15","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1780","Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1772, CVE-2014-1794, CVE-2014-1797, CVE-2014-1802, CVE-2014-2756, CVE-2014-2763, CVE-2014-2764, CVE-2014-2769, and CVE-2014-2771.",2014-06-11,"00:56:17",2016-09-06,"09:20:54","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:43:39","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1781","Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1792, CVE-2014-1804, and CVE-2014-2770.",2014-06-11,"00:56:17",2016-09-06,"09:31:52","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"18:00:03","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1782","Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1769, CVE-2014-1785, CVE-2014-2753, CVE-2014-2755, CVE-2014-2760, CVE-2014-2761, CVE-2014-2772, and CVE-2014-2776.",2014-06-11,"00:56:17",2016-09-06,"09:32:13","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:54:48","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1783","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1784, CVE-2014-1786, CVE-2014-1795, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775.",2014-06-11,"00:56:17",2016-09-06,"09:42:59","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:46:03","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1784","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1783, CVE-2014-1786, CVE-2014-1795, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775.",2014-06-11,"00:56:17",2016-09-06,"09:43:20","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:44:40","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1785","Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1769, CVE-2014-1782, CVE-2014-2753, CVE-2014-2755, CVE-2014-2760, CVE-2014-2761, CVE-2014-2772, and CVE-2014-2776.",2014-06-11,"00:56:17",2016-12-30,"22:59:12","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:45:31","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1786","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1783, CVE-2014-1784, CVE-2014-1795, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775.",2014-06-11,"00:56:17",2016-09-06,"09:44:37","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:45:09","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1788","Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1774 and CVE-2014-2754.",2014-06-11,"00:56:17",2015-12-23,"00:02:51","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-23,"17:25:28","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1789","Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1790.",2014-06-11,"00:56:17",2016-09-06,"09:51:26","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:53:35","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1790","Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1789.",2014-06-11,"00:56:17",2016-09-06,"09:51:58","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:52:39","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1791","Microsoft Internet Explorer 7 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",2014-06-11,"00:56:17",2016-09-06,"09:52:30","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:52:19","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1792","Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1781, CVE-2014-1804, and CVE-2014-2770.",2014-06-11,"00:56:17",2016-09-06,"09:53:39","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:44:14","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1794","Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1772, CVE-2014-1780, CVE-2014-1797, CVE-2014-1802, CVE-2014-2756, CVE-2014-2763, CVE-2014-2764, CVE-2014-2769, and CVE-2014-2771.",2014-06-11,"00:56:17",2016-09-06,"09:54:30","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:53:19","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1795","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1783, CVE-2014-1784, CVE-2014-1786, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775.",2014-06-11,"00:56:18",2016-09-06,"09:55:00","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:50:42","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1796","Microsoft Internet Explorer 6 and 8 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",2014-06-11,"00:56:18",2016-09-06,"09:55:24","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-02,"17:51:27","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1797","Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1772, CVE-2014-1780, CVE-2014-1794, CVE-2014-1802, CVE-2014-2756, CVE-2014-2763, CVE-2014-2764, CVE-2014-2769, and CVE-2014-2771.",2014-06-11,"00:56:18",2015-12-22,"15:06:01","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:04:56","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1799","Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1775, CVE-2014-1779, CVE-2014-1803, and CVE-2014-2757.",2014-06-11,"00:56:18",2016-12-07,"23:05:32","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:04:44","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1800","Microsoft Internet Explorer 8 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""",2014-06-11,"00:56:18",2015-12-22,"15:05:31","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:04:17","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1802","Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1772, CVE-2014-1780, CVE-2014-1794, CVE-2014-1797, CVE-2014-2756, CVE-2014-2763, CVE-2014-2764, CVE-2014-2769, and CVE-2014-2771.",2014-06-11,"00:56:18",2015-12-22,"15:05:38","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:04:03","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1803","Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1775, CVE-2014-1779, CVE-2014-1799, and CVE-2014-2757.",2014-06-11,"00:56:18",2015-12-22,"15:06:27","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:01:37","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1804","Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1781, CVE-2014-1792, and CVE-2014-2770.",2014-06-11,"00:56:18",2015-12-22,"15:07:20","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:01:23","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1805","Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1783, CVE-2014-1784, CVE-2014-1786, CVE-2014-1795, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775.",2014-06-11,"00:56:18",2015-12-22,"15:07:12","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-12-22,"15:00:28","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1806","The .NET Remoting implementation in Microsoft .NET Framework 1.1 SP1, 2.0 SP2, 3.5, 3.5.1, 4, 4.5, and 4.5.1 does not properly restrict memory access, which allows remote attackers to execute arbitrary code via vectors involving malformed objects, aka ""TypeFilterLevel Vulnerability.""",2014-05-14,"07:13:06",2016-09-06,"09:55:39","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-06,"09:14:58","CWE-94","Code Injection",NA,NA
"CVE-2014-1807","The ShellExecute API in Windows Shell in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not properly implement file associations, which allows local users to gain privileges via a crafted application, as exploited in the wild in May 2014, aka ""Windows Shell File Association Vulnerability.""",2014-05-14,"07:13:06",2016-09-09,"10:46:51","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-08,"21:35:45","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-1808","Microsoft Office 2013 Gold, SP1, RT, and RT SP1 allows remote attackers to obtain sensitive token information via a web site that sends a crafted response during opening of an Office document, aka ""Token Reuse Vulnerability.""",2014-05-14,"07:13:06",2014-06-30,"14:23:53","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2014-05-14,"06:49:48","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-1809","The MSCOMCTL library in Microsoft Office 2007 SP3, 2010 SP1 and SP2, and 2013 Gold, SP1, RT, and RT SP1 makes it easier for remote attackers to bypass the ASLR protection mechanism via a crafted web site, as exploited in the wild in May 2014, aka ""MSCOMCTL ASLR Vulnerability.""",2014-05-14,"07:13:06",2014-06-30,"14:29:53","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2014-05-14,"02:27:42","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-1811","The TCP implementation in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows remote attackers to cause a denial of service (non-paged pool memory consumption and system hang) via malformed data in the Options field of a TCP header, aka ""TCP Denial of Service Vulnerability.""",2014-06-11,"00:56:18",2016-09-09,"10:49:47","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2016-09-08,"21:31:51","CWE-20","Input Validation",NA,NA
"CVE-2014-1812","The Group Policy implementation in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, and Windows Server 2012 Gold and R2 does not properly handle distribution of passwords, which allows remote authenticated users to obtain sensitive credential information and consequently gain privileges by leveraging access to the SYSVOL share, as exploited in the wild in May 2014, aka ""Group Policy Preferences Password Elevation of Privilege Vulnerability.""",2014-05-14,"07:13:06",2014-06-30,"14:25:12","6.8","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","COMPLETE","NONE","NONE",2014-05-14,"05:02:59","CWE-255","Credentials Management",NA,NA
"CVE-2014-1813","Microsoft Web Applications 2010 SP1 and SP2 allows remote authenticated users to execute arbitrary code via crafted page content, aka ""Web Applications Page Content Vulnerability.""",2014-05-14,"07:13:06",2015-08-26,"12:49:15","8.5","HIGH","NETWORK","MEDIUM","SINGLE_INSTANCE","COMPLETE","COMPLETE","COMPLETE",2015-08-26,"11:44:52","CWE-94","Code Injection",NA,NA
"CVE-2014-1814","The Windows Installer in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges via a crafted application that invokes the repair feature for a different application, aka ""Windows Installer Repair Vulnerability.""",2014-08-12,"17:55:06",2017-01-06,"22:59:44","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2014-08-14,"00:03:25","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-1815","Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, as exploited in the wild in May 2014, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0310.",2014-05-14,"07:13:06",2014-06-30,"14:26:58","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2014-05-14,"03:42:12","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1816","Microsoft XML Core Services (aka MSXML) 3.0 and 6.0 does not properly restrict the information transmitted by Internet Explorer during a download action, which allows remote attackers to discover (1) full pathnames on the client system and (2) local usernames embedded in these pathnames via a crafted web site, aka ""MSXML Entity URI Vulnerability.""",2014-06-11,"00:56:18",2016-09-09,"10:52:23","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2016-09-08,"21:32:27","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-1817","usp10.dll in Uniscribe (aka the Unicode Script Processor) in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, Office 2007 SP3 and 2010 SP1 and SP2, Live Meeting 2007 Console, Lync 2010 and 2013, Lync 2010 Attendee, and Lync Basic 2013 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted EMF+ record in a font file, aka ""Unicode Scripts Processor Vulnerability.""",2014-06-11,"00:56:18",2016-09-09,"11:11:09","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-08,"21:33:46","CWE-119","Buffer Errors",NA,NA
"CVE-2014-1818","GDI+ in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, Office 2007 SP3 and 2010 SP1 and SP2, Live Meeting 2007 Console, Lync 2010 and 2013, Lync 2010 Attendee, and Lync Basic 2013 allows remote attackers to execute arbitrary code via a crafted EMF+ record in an image file, aka ""GDI+ Image Parsing Vulnerability.""",2014-06-11,"00:56:18",2016-09-09,"10:53:38","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-08,"21:34:26","CWE-20","Input Validation",NA,NA
