"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2016-2111","The NETLOGON service in Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2, when a domain controller is configured, allows remote attackers to spoof the computer name of a secure channel's endpoint, and obtain sensitive session information, by running a crafted application and leveraging the ability to sniff network traffic, a related issue to CVE-2015-0005.",2016-04-24,"20:59:02",2016-12-30,"22:59:37","4.3","MEDIUM","ADJACENT_NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2016-08-24,"11:04:08","CWE-254","Security Features",NA,NA
"CVE-2016-2112","The bundled LDAP client library in Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not recognize the ""client ldap sasl wrapping"" setting, which allows man-in-the-middle attackers to perform LDAP protocol-downgrade attacks by modifying the client-server data stream.",2016-04-24,"20:59:03",2016-12-30,"22:59:37","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-08-24,"10:05:08","CWE-254","Security Features",NA,NA
"CVE-2016-2113","Samba 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not verify X.509 certificates from TLS servers, which allows man-in-the-middle attackers to spoof LDAPS and HTTPS servers and obtain sensitive information via a crafted certificate.",2016-04-24,"20:59:03",2016-12-30,"22:59:37","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2016-06-03,"16:57:01","CWE-310","Cryptographic Issues",NA,NA
"CVE-2016-2114","The SMB1 protocol implementation in Samba 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not recognize the ""server signing = mandatory"" setting, which allows man-in-the-middle attackers to spoof SMB servers by modifying the client-server data stream.",2016-04-24,"20:59:05",2016-12-30,"22:59:37","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-06-03,"16:55:34","CWE-254","Security Features",NA,NA
"CVE-2016-2115","Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not require SMB signing within a DCERPC session over ncacn_np, which allows man-in-the-middle attackers to spoof SMB clients by modifying the client-server data stream.",2016-04-24,"20:59:06",2016-12-30,"22:59:37","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-08-24,"11:28:01","CWE-254","Security Features",NA,NA
"CVE-2016-2116","Memory leak in the jas_iccprof_createfrombuf function in JasPer 1.900.1 and earlier allows remote attackers to cause a denial of service (memory consumption) via a crafted ICC color profile in a JPEG 2000 image file.",2016-04-13,"10:59:09",2016-12-02,"23:24:40","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2016-04-14,"11:35:57","CWE-399","Resource Management Errors",NA,NA
"CVE-2016-2117","The atl2_probe function in drivers/net/ethernet/atheros/atlx/atl2.c in the Linux kernel through 4.5.2 incorrectly enables scatter/gather I/O, which allows remote attackers to obtain sensitive information from kernel memory by reading packet data.",2016-05-02,"06:59:27",2016-11-28,"16:03:22","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2016-09-21,"22:57:33","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2118","The MS-SAMR and MS-LSAD protocol implementations in Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 mishandle DCERPC connections, which allows man-in-the-middle attackers to perform protocol-downgrade attacks and impersonate users by modifying the client-server data stream, aka ""BADLOCK.""",2016-04-12,"19:59:37",2017-07-03,"21:29:00","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-07-07,"12:31:06","CWE-254","Security Features",NA,NA
"CVE-2016-2119","libcli/smb/smbXcli_base.c in Samba 4.x before 4.2.14, 4.3.x before 4.3.11, and 4.4.x before 4.4.5 allows man-in-the-middle attackers to bypass a client-signing protection mechanism, and consequently spoof SMB2 and SMB3 servers, via the (1) SMB2_SESSION_FLAG_IS_GUEST or (2) SMB2_SESSION_FLAG_IS_NULL flag.",2016-07-07,"11:59:00",2016-11-28,"16:03:25","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-07-07,"14:13:46","CWE-284","Improper Access Control",NA,NA
"CVE-2016-2140","The libvirt driver in OpenStack Compute (Nova) before 2015.1.4 (kilo) and 12.0.x before 12.0.3 (liberty), when using raw storage and use_cow_images is set to false, allows remote authenticated users to read arbitrary files via a crafted qcow2 header in an ephemeral or root disk.",2016-04-12,"10:59:10",2016-11-28,"16:03:26","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2016-04-14,"13:28:58","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2141","JGroups before 4.0 does not require the proper headers for the ENCRYPT and AUTH protocols from nodes joining the cluster, which allows remote attackers to bypass security restrictions and send and receive messages within the cluster via unspecified vectors.",2016-06-30,"12:59:00",2016-11-28,"16:03:27","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2016-08-18,"14:50:39","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2016-2142","Red Hat OpenShift Enterprise 3.1 uses world-readable permissions on the /etc/origin/master/master-config.yaml configuration file, which allows local users to obtain Active Directory credentials by reading the file.",2016-06-08,"13:59:00",2016-06-09,"07:29:54","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2016-06-08,"17:12:23","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2143","The fork implementation in the Linux kernel before 4.5 on s390 platforms mishandles the case of four page-table levels, which allows local users to cause a denial of service (system crash) or possibly have unspecified other impact via a crafted application, related to arch/s390/include/asm/mmu_context.h and arch/s390/include/asm/pgalloc.h.",2016-04-27,"13:59:08",2016-12-02,"23:24:42","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-05-06,"22:23:56","CWE-20","Input Validation",NA,NA
"CVE-2016-2145","The am_read_post_data function in mod_auth_mellon before 0.11.1 does not check if the ap_get_client_block function returns an error, which allows remote attackers to cause a denial of service (segmentation fault and process crash) via a crafted POST data.",2016-04-15,"10:59:11",2016-04-25,"09:54:12","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2016-04-17,"10:54:16","CWE-20","Input Validation",NA,NA
"CVE-2016-2146","The am_read_post_data function in mod_auth_mellon before 0.11.1 does not limit the amount of data read, which allows remote attackers to cause a denial of service (worker process crash, web server deadlock, or memory consumption) via a large amount of POST data.",2016-04-15,"10:59:12",2016-04-25,"09:58:22","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2016-04-17,"10:51:58","CWE-119","Buffer Errors",NA,NA
"CVE-2016-2147","Integer overflow in the DHCP client (udhcpc) in BusyBox before 1.25.0 allows remote attackers to cause a denial of service (crash) via a malformed RFC1035-encoded domain name, which triggers an out-of-bounds heap write.",2017-02-09,"11:59:00",2017-06-30,"21:29:37","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-02-14,"23:03:55","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-2148","Heap-based buffer overflow in the DHCP client (udhcpc) in BusyBox before 1.25.0 allows remote attackers to have unspecified impact via vectors involving OPTION_6RD parsing.",2017-02-09,"11:59:00",2017-06-30,"21:29:37","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-02-14,"23:06:24","CWE-119","Buffer Errors",NA,NA
"CVE-2016-2149","Red Hat OpenShift Enterprise 3.2 allows remote authenticated users to read log files from another namespace by using the same name as a previously deleted namespace when creating a new namespace.",2016-06-08,"13:59:01",2016-06-09,"07:25:27","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2016-06-08,"17:40:16","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2150","SPICE allows local guest OS users to read from or write to arbitrary host memory locations via crafted primary surface parameters, a similar issue to CVE-2015-5261.",2016-06-09,"12:59:04",2016-11-29,"23:04:41","3.6","LOW","LOCAL","LOW","NONE","PARTIAL","PARTIAL","NONE",2016-07-14,"14:30:06","CWE-284","Improper Access Control",NA,NA
"CVE-2016-2151","user/index.php in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 grants excessive authorization on the basis of the moodle/course:viewhiddenuserfields capability, which allows remote authenticated users to discover student e-mail addresses by leveraging the teacher role and reading a Participants list.",2016-05-22,"16:59:00",2016-05-24,"13:18:43","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2016-05-24,"11:03:49","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2152","Multiple cross-site scripting (XSS) vulnerabilities in auth/db/auth.php in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 allow remote attackers to inject arbitrary web script or HTML via an external DB profile field.",2016-05-22,"16:59:01",2016-05-24,"13:19:28","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-05-23,"13:58:01","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-2153","Cross-site scripting (XSS) vulnerability in the advanced-search feature in mod_data in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 allows remote attackers to inject arbitrary web script or HTML via a crafted field in a URL, as demonstrated by a search form field.",2016-05-22,"16:59:02",2016-05-24,"13:26:18","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-05-23,"13:50:26","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-2154","admin/tool/monitor/lib.php in Event Monitor in Moodle 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 does not consider the moodle/course:viewhiddencourses capability, which allows remote authenticated users to discover hidden course names by subscribing to a rule.",2016-05-22,"16:59:03",2016-05-24,"13:15:32","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2016-05-23,"14:02:45","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2155","The grade-reporting feature in Singleview (aka Single View) in Moodle 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 does not consider the moodle/grade:manage capability, which allows remote authenticated users to modify ""Exclude grade"" settings by leveraging the Non-Editing Instructor role.",2016-05-22,"16:59:04",2016-05-24,"13:19:08","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2016-05-23,"14:07:59","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2016-2156","calendar/externallib.php in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 provides calendar-event data without considering whether an activity is hidden, which allows remote authenticated users to obtain sensitive information via a web-service request.",2016-05-22,"16:59:05",2016-05-24,"13:20:21","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2016-05-23,"14:27:21","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2157","Cross-site request forgery (CSRF) vulnerability in mod/assign/adminmanageplugins.php in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 allows remote attackers to hijack the authentication of administrators for requests that manage Assignment plugins.",2016-05-22,"16:59:06",2016-05-24,"13:29:50","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-05-23,"14:46:30","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2016-2158","lib/ajax/getnavbranch.php in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3, when the forcelogin feature is enabled, allows remote attackers to obtain sensitive category-detail information from the navigation branch by leveraging the guest role for an Ajax request.",2016-05-22,"16:59:07",2016-05-24,"13:28:13","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2016-05-23,"14:41:13","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2159","The save_submission function in mod/assign/externallib.php in Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 allows remote authenticated users to bypass intended due-date restrictions by leveraging the student role for a web-service request.",2016-05-22,"16:59:08",2016-05-24,"13:27:12","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2016-05-23,"14:34:25","CWE-284","Improper Access Control",NA,NA
"CVE-2016-2160","Red Hat OpenShift Enterprise 3.2 and OpenShift Origin allow remote authenticated users to execute commands with root privileges by changing the root password in an sti builder image.",2016-06-08,"13:59:03",2016-06-09,"07:22:51","9.0","HIGH","NETWORK","LOW","SINGLE_INSTANCE","COMPLETE","COMPLETE","COMPLETE",2016-06-08,"17:33:05","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2016-2162","Apache Struts 2.x before 2.3.25 does not sanitize text in the Locale object constructed by I18NInterceptor, which might allow remote attackers to conduct cross-site scripting (XSS) attacks via unspecified vectors involving language display.",2016-04-12,"12:59:01",2016-11-28,"16:03:29","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-04-13,"12:02:00","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-2163","Cross-site scripting (XSS) vulnerability in Apache OpenMeetings before 3.1.1 allows remote attackers to inject arbitrary web script or HTML via the event description when creating an event.",2016-04-11,"10:59:08",2016-04-14,"18:28:17","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2016-04-12,"13:15:54","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-2164","The (1) FileService.importFileByInternalUserId and (2) FileService.importFile SOAP API methods in Apache OpenMeetings before 3.1.1 improperly use the Java URL class without checking the specified protocol handler, which allows remote attackers to read arbitrary files by attempting to upload a file.",2016-04-11,"10:59:09",2016-04-14,"18:28:51","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2016-04-12,"13:23:23","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2165","The Loggregator Traffic Controller endpoints in cf-release v231 and lower, Pivotal Elastic Runtime versions prior to 1.5.19 AND 1.6.x versions prior to 1.6.20 are not cleansing request URL paths when they are invalid and are returning them in the 404 response. This could allow malicious scripts to be written directly into the 404 response.",2017-05-25,"13:29:00",2017-06-07,"14:35:06","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-07,"13:58:47","CWE-20","Input Validation",NA,NA
"CVE-2016-2166","The (1) proton.reactor.Connector, (2) proton.reactor.Container, and (3) proton.utils.BlockingConnection classes in Apache Qpid Proton before 0.12.1 improperly use an unencrypted connection for an amqps URI scheme when SSL support is unavailable, which might allow man-in-the-middle attackers to obtain sensitive information or modify data via unspecified vectors.",2016-04-12,"10:59:11",2016-08-01,"11:19:05","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2016-07-29,"08:55:18","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2167","The canonicalize_username function in svnserve/cyrus_auth.c in Apache Subversion before 1.8.16 and 1.9.x before 1.9.4, when Cyrus SASL authentication is used, allows remote attackers to authenticate and bypass intended access restrictions via a realm string that is a prefix of an expected repository realm string.",2016-05-05,"14:59:00",2017-06-30,"21:29:37","4.9","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","NONE",2016-05-06,"13:51:06","CWE-284","Improper Access Control",NA,NA
"CVE-2016-2168","The req_check_access function in the mod_authz_svn module in the httpd server in Apache Subversion before 1.8.16 and 1.9.x before 1.9.4 allows remote authenticated users to cause a denial of service (NULL pointer dereference and crash) via a crafted header in a (1) MOVE or (2) COPY request, involving an authorization check.",2016-05-05,"14:59:01",2017-06-30,"21:29:37","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2016-05-06,"14:00:21",NA,NA,NA,NA
"CVE-2016-2170","Apache OFBiz 12.04.x before 12.04.06 and 13.07.x before 13.07.03 allow remote attackers to execute arbitrary commands via a crafted serialized Java object, related to the Apache Commons Collections library.",2016-04-12,"10:59:12",2016-12-02,"23:24:43","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2016-04-13,"14:41:02","CWE-20","Input Validation",NA,NA
"CVE-2016-2171","The User Manager service in Apache Jetspeed before 2.3.1 does not properly restrict access using Jetspeed Security, which allows remote attackers to (1) add, (2) edit, or (3) delete users via the REST API.",2016-04-11,"10:59:10",2016-04-14,"18:23:11","6.4","MEDIUM","NETWORK","LOW","NONE","NONE","PARTIAL","PARTIAL",2016-04-12,"14:12:35","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2016-2173","org.springframework.core.serializer.DefaultDeserializer in Spring AMQP before 1.5.5 allows remote attackers to execute arbitrary code.",2017-04-21,"16:59:00",2017-04-28,"09:16:55","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-04-27,"20:30:26","CWE-20","Input Validation",NA,NA
"CVE-2016-2174","SQL injection vulnerability in the policy admin tool in Apache Ranger before 0.5.3 allows remote authenticated administrators to execute arbitrary SQL commands via the eventTime parameter to service/plugins/policies/eventTime.",2016-06-13,"10:59:02",2016-06-14,"08:33:10","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2016-06-13,"14:04:17","CWE-89","SQL Injection",NA,NA
"CVE-2016-2175","Apache PDFBox before 1.8.12 and 2.x before 2.0.1 does not properly initialize the XML parsers, which allows context-dependent attackers to conduct XML External Entity (XXE) attacks via a crafted PDF.",2016-06-01,"16:59:01",2017-01-06,"23:00:36","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2016-08-16,"10:50:22",NA,NA,NA,NA
"CVE-2016-2176","The X509_NAME_oneline function in crypto/x509/x509_obj.c in OpenSSL before 1.0.1t and 1.0.2 before 1.0.2h allows remote attackers to obtain sensitive information from process stack memory or cause a denial of service (buffer over-read) via crafted EBCDIC ASN.1 data.",2016-05-04,"21:59:06",2017-07-22,"21:29:01","6.4","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","PARTIAL",2016-12-28,"10:37:14","CWE-119","Buffer Errors",NA,NA
"CVE-2016-2177","OpenSSL through 1.0.2h incorrectly uses pointer arithmetic for heap-buffer boundary checks, which might allow remote attackers to cause a denial of service (integer overflow and application crash) or possibly have unspecified other impact by leveraging unexpected malloc behavior, related to s3_srvr.c, ssl_sess.c, and t1_lib.c.",2016-06-19,"21:59:02",2017-02-23,"15:43:17","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-02-23,"15:40:37","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-2178","The dsa_sign_setup function in crypto/dsa/dsa_ossl.c in OpenSSL through 1.0.2h does not properly ensure the use of constant-time operations, which makes it easier for local users to discover a DSA private key via a timing side-channel attack.",2016-06-19,"21:59:03",2017-02-23,"15:43:47","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-02-23,"15:33:01","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2179","The DTLS implementation in OpenSSL before 1.1.0 does not properly restrict the lifetime of queue entries associated with unused out-of-order messages, which allows remote attackers to cause a denial of service (memory consumption) by maintaining many crafted DTLS sessions simultaneously, related to d1_lib.c, statem_dtls.c, statem_lib.c, and statem_srvr.c.",2016-09-16,"01:59:00",2017-02-23,"15:10:28","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-02-23,"15:04:14","CWE-399","Resource Management Errors",NA,NA
"CVE-2016-2180","The TS_OBJ_print_bio function in crypto/ts/ts_lib.c in the X.509 Public Key Infrastructure Time-Stamp Protocol (TSP) implementation in OpenSSL through 1.0.2h allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted time-stamp file that is mishandled by the ""openssl ts"" command.",2016-07-31,"22:59:11",2017-02-23,"15:11:55","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-02-23,"14:37:55","CWE-125","Out-of-bounds Read",NA,NA
"CVE-2016-2181","The Anti-Replay feature in the DTLS implementation in OpenSSL before 1.1.0 mishandles early use of a new epoch number in conjunction with a large sequence number, which allows remote attackers to cause a denial of service (false-positive packet drops) via spoofed DTLS records, related to rec_layer_d1.c and ssl3_record.c.",2016-09-16,"01:59:01",2017-02-23,"15:12:17","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-02-23,"14:28:32","CWE-189","Numeric Errors",NA,NA
"CVE-2016-2182","The BN_bn2dec function in crypto/bn/bn_print.c in OpenSSL before 1.1.0 does not properly validate division results, which allows remote attackers to cause a denial of service (out-of-bounds write and application crash) or possibly have unspecified other impact via unknown vectors.",2016-09-16,"01:59:02",2017-07-17,"09:18:05","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-02-23,"14:21:47","CWE-787","Out-of-bounds Write",NA,NA
"CVE-2016-2183","The DES and Triple DES ciphers, as used in the TLS, SSH, and IPSec protocols and other protocols and products, have a birthday bound of approximately four billion blocks, which makes it easier for remote attackers to obtain cleartext data via a birthday attack against a long-duration encrypted session, as demonstrated by an HTTPS session using Triple DES in CBC mode, aka a ""Sweet32"" attack.",2016-08-31,"20:59:00",2017-07-06,"21:29:00","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-02-08,"10:13:56","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-2184","The create_fixed_stream_quirk function in sound/usb/quirks.c in the snd-usb-audio driver in the Linux kernel before 4.5.1 allows physically proximate attackers to cause a denial of service (NULL pointer dereference or double free, and system crash) via a crafted endpoints value in a USB device descriptor.",2016-04-27,"13:59:09",2016-12-02,"23:24:45","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2016-08-26,"15:55:43",NA,NA,NA,NA
"CVE-2016-2185","The ati_remote2_probe function in drivers/input/misc/ati_remote2.c in the Linux kernel before 4.5.1 allows physically proximate attackers to cause a denial of service (NULL pointer dereference and system crash) via a crafted endpoints value in a USB device descriptor.",2016-05-02,"06:59:28",2016-11-30,"23:08:52","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2016-08-26,"16:07:29",NA,NA,NA,NA
"CVE-2016-2186","The powermate_probe function in drivers/input/misc/powermate.c in the Linux kernel before 4.5.1 allows physically proximate attackers to cause a denial of service (NULL pointer dereference and system crash) via a crafted endpoints value in a USB device descriptor.",2016-05-02,"06:59:29",2016-11-30,"23:08:53","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2016-08-26,"16:04:21",NA,NA,NA,NA
"CVE-2016-2187","The gtco_probe function in drivers/input/tablet/gtco.c in the Linux kernel through 4.5.2 allows physically proximate attackers to cause a denial of service (NULL pointer dereference and system crash) via a crafted endpoints value in a USB device descriptor.",2016-05-02,"06:59:30",2016-11-28,"16:03:44","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2016-08-16,"10:57:34",NA,NA,NA,NA
"CVE-2016-2188","The iowarrior_probe function in drivers/usb/misc/iowarrior.c in the Linux kernel before 4.5.1 allows physically proximate attackers to cause a denial of service (NULL pointer dereference and system crash) via a crafted endpoints value in a USB device descriptor.",2016-05-02,"06:59:32",2016-11-30,"23:08:54","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2016-08-26,"15:58:42",NA,NA,NA,NA
"CVE-2016-2190","Moodle through 2.6.11, 2.7.x before 2.7.13, 2.8.x before 2.8.11, 2.9.x before 2.9.5, and 3.0.x before 3.0.3 does not properly restrict links, which allows remote attackers to obtain sensitive URL information by reading a Referer log.",2016-05-22,"16:59:09",2016-05-24,"13:26:02","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2016-05-23,"14:30:46","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2016-2191","The bmp_read_rows function in pngxtern/pngxrbmp.c in OptiPNG before 0.7.6 allows remote attackers to cause a denial of service (invalid memory write and crash) via a series of delta escapes in a crafted BMP image.",2016-04-13,"12:59:11",2016-11-28,"16:03:46","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2016-07-29,"08:53:56","CWE-119","Buffer Errors",NA,NA
"CVE-2016-2192","PostgreSQL PL/Java before 1.5.0 allows remote authenticated users to alter type mappings for types they do not own.",2017-06-06,"14:29:00",2017-06-13,"14:14:46","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-13,"14:00:10","CWE-284","Improper Access Control",NA,NA
"CVE-2016-2193","PostgreSQL before 9.5.x before 9.5.2 does not properly maintain row-security status in cached plans, which might allow attackers to bypass intended access restrictions by leveraging a session that performs queries as more than one role.",2016-04-11,"11:59:04",2016-04-14,"18:10:22","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","PARTIAL","NONE",2016-04-13,"12:56:16","CWE-254","Security Features",NA,NA
"CVE-2016-2194","The ressol function in Botan before 1.10.11 and 1.11.x before 1.11.27 allows remote attackers to cause a denial of service (infinite loop) via unspecified input to the OS2ECP function, related to a composite modulus.",2016-05-13,"10:59:07",2017-06-30,"21:29:37","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2016-05-13,"22:24:59","CWE-20","Input Validation",NA,NA
"CVE-2016-2195","Integer overflow in the PointGFp constructor in Botan before 1.10.11 and 1.11.x before 1.11.27 allows remote attackers to overwrite memory and possibly execute arbitrary code via a crafted ECC point, which triggers a heap-based buffer overflow.",2016-05-13,"10:59:08",2017-06-30,"21:29:37","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-05-13,"21:29:35","CWE-119","Buffer Errors",NA,NA
"CVE-2016-2196","Heap-based buffer overflow in the P-521 reduction function in Botan 1.11.x before 1.11.27 allows remote attackers to cause a denial of service (memory overwrite and crash) or execute arbitrary code via unspecified vectors.",2016-05-13,"10:59:09",2016-05-16,"10:48:28","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-05-13,"21:13:56","CWE-119","Buffer Errors",NA,NA
